iter	MAPE	RMSE	R2	MAE
4619	0.1556018759	178376.9267	0.994263603	108305.3055
4620	0.1555757508	178357.0243	0.994264883	108287.7962
4621	0.1555733644	178337.0934	0.9942661647	108280.7935
4622	0.1555845819	178314.0714	0.994267645	108272.4512
4623	0.1555804462	178302.8854	0.9942683642	108268.5603
4624	0.1555751389	178288.3912	0.994269296	108265.7801
4625	0.1555714664	178270.2039	0.9942704652	108257.8455
4626	0.1555696148	178262.8518	0.9942709377	108255.8129
4627	0.1555716316	178239.9662	0.9942724086	108249.828
4628	0.1555589392	178219.2013	0.9942737431	108239.2715
4629	0.1555557021	178203.7373	0.9942747368	108233.4306
4630	0.1555507816	178191.62	0.9942755154	108225.8178
4631	0.1555414262	178175.9122	0.9942765245	108218.8656
4632	0.155541145	178154.5692	0.9942778957	108208.7009
4633	0.1555416671	178135.5577	0.9942791168	108201.9794
4634	0.1555236008	178110.9799	0.9942806954	108187.9897
4635	0.1555234879	178083.794	0.9942824412	108178.4334
4636	0.1554853179	178064.0832	0.9942837068	108158.9094
4637	0.1554619814	178047.2771	0.9942847858	108154.7165
4638	0.1554407769	178030.0687	0.9942858905	108140.8637
4639	0.1554319182	178004.8236	0.9942875109	108130.5687
4640	0.1554374156	177981.5494	0.9942890046	108124.7352
4641	0.1554154624	177966.2141	0.9942899887	108117.1975
4642	0.155400644	177952.8843	0.9942908441	108112.7852
4643	0.1553969025	177937.0489	0.9942918601	108105.8286
4644	0.1553912524	177925.0116	0.9942926324	108099.6582
4645	0.155386124	177911.2755	0.9942935136	108094.1813
4646	0.1553524344	177882.1037	0.9942953848	108070.8227
4647	0.1553531671	177851.0801	0.9942973744	108062.708
4648	0.155352903	177825.4352	0.9942990189	108047.6419
4649	0.1553523523	177814.2418	0.9942997366	108041.1571
4650	0.1553491135	177805.2534	0.9943003128	108036.2649
4651	0.1553530642	177789.0242	0.9943013533	108031.7771
4652	0.1553479971	177760.3006	0.9943031945	108021.0357
4653	0.1553339783	177742.1987	0.9943043547	108012.2759
4654	0.1553271137	177730.9115	0.994305078	108007.6763
4655	0.1553192529	177705.9763	0.9943066759	107998.7227
4656	0.1553169459	177691.4759	0.994307605	107995.4544
4657	0.1553143354	177679.5739	0.9943083675	107992.6152
4658	0.1552864397	177666.021	0.9943092357	107981.9031
4659	0.155301035	177654.2637	0.9943099889	107974.7635
4660	0.1552995799	177643.8559	0.9943106556	107971.125
4661	0.1553077524	177629.4689	0.9943115771	107967.7019
4662	0.1553073197	177618.8192	0.9943122592	107966.8383
4663	0.1552815538	177602.479	0.9943133056	107961.2134
4664	0.1552830864	177589.1803	0.9943141572	107955.1384
4665	0.1552619677	177566.9296	0.9943155819	107934.3352
4666	0.1552675866	177553.6041	0.9943164351	107928.8019
4667	0.1552653386	177535.9097	0.9943175678	107917.2259
4668	0.1552614055	177518.5023	0.9943186821	107908.3682
4669	0.1552617748	177518.3207	0.9943186937	107908.2377
4670	0.1552569291	177504.2415	0.9943195948	107905.5669
4671	0.1552575273	177476.9031	0.9943213445	107898.3815
4672	0.1552366166	177465.1535	0.9943220963	107893.9223
4673	0.1552163878	177448.932	0.9943231343	107885.7679
4674	0.155194207	177433.9769	0.9943240911	107879.3791
4675	0.1551920929	177418.9636	0.9943250516	107876.0585
4676	0.1551954813	177412.1814	0.9943254854	107872.6184
4677	0.1551882253	177390.8443	0.9943268503	107863.0196
4678	0.1551708245	177378.8581	0.9943276169	107858.1017
4679	0.1551484633	177366.5502	0.9943284041	107853.178
4680	0.1551270114	177344.2604	0.9943298295	107839.4314
4681	0.1551223578	177330.4932	0.9943307098	107836.8058
4682	0.1551149311	177319.0849	0.9943314392	107831.1038
4683	0.1551194857	177296.5851	0.9943328777	107817.9914
4684	0.1551195379	177287.8228	0.9943334379	107815.6847
4685	0.155117458	177271.569	0.9943344768	107811.2425
4686	0.1550877436	177244.6273	0.9943361988	107789.4439
4687	0.1550846319	177206.4942	0.9943386356	107775.8183
4688	0.1550806899	177194.9815	0.9943393712	107768.7092
4689	0.1550783202	177187.9144	0.9943398227	107766.7332
4690	0.1550390531	177168.8414	0.9943410412	107747.8073
4691	0.1550237697	177162.1431	0.9943414691	107745.0041
4692	0.1550129524	177137.254	0.9943430589	107731.4568
4693	0.15501457	177105.477	0.9943450883	107721.9646
4694	0.1550125701	177089.3666	0.9943461171	107715.6867
4695	0.1550109259	177075.6107	0.9943469954	107708.9587
4696	0.1550049476	177061.0657	0.994347924	107700.8285
4697	0.1549966054	177053.9966	0.9943483753	107696.1281
4698	0.154991508	177036.302	0.9943495049	107690.5156
4699	0.1549684038	177014.3765	0.9943509044	107668.4471
4700	0.1549426471	176998.4616	0.9943519202	107656.0058
4701	0.1549181394	176978.8975	0.9943531687	107649.7683
4702	0.1549130443	176968.6989	0.9943538195	107644.0472
4703	0.1549078649	176961.6684	0.9943542681	107640.7643
4704	0.1549055291	176952.1241	0.9943548771	107636.334
4705	0.1548975505	176934.4771	0.994356003	107628.5735
4706	0.1548919242	176916.2182	0.9943571678	107621.7889
4707	0.154879454	176888.4763	0.9943589373	107601.6334
4708	0.1548530632	176870.5932	0.9943600779	107584.6794
4709	0.1548249286	176858.2562	0.9943608646	107569.7795
4710	0.154828058	176828.6928	0.9943627497	107561.4061
4711	0.154834349	176817.4908	0.9943634639	107556.0202
4712	0.1548195071	176792.8351	0.9943650358	107543.1426
4713	0.1548185417	176783.0727	0.9943656581	107539.4548
4714	0.1548183432	176772.2999	0.9943663447	107537.7016
4715	0.1548069674	176751.7943	0.9943676517	107527.2993
4716	0.1547985563	176730.7267	0.9943689943	107519.2394
4717	0.1548036314	176709.4798	0.9943703481	107506.6688
4718	0.1547928386	176699.1095	0.9943710089	107500.6841
4719	0.1547778969	176669.8686	0.9943728717	107489.6921
4720	0.1547785099	176657.1483	0.994373682	107484.5986
4721	0.1547753373	176632.6907	0.9943752398	107476.5672
4722	0.154783541	176618.4046	0.9943761496	107471.7411
4723	0.1547677738	176608.0094	0.9943768116	107466.3652
4724	0.154766232	176584.9511	0.9943782799	107459.2977
4725	0.154747066	176569.4772	0.9943792651	107454.4974
4726	0.1547518172	176563.0386	0.994379675	107451.7131
4727	0.1547394254	176544.84	0.9943808335	107437.9234
4728	0.1547241443	176538.3727	0.9943812452	107435.3101
4729	0.1547327635	176520.6072	0.994382376	107424.755
4730	0.1547291178	176515.6695	0.9943826903	107423.2435
4731	0.1547148091	176509.2552	0.9943830985	107420.7355
4732	0.1546897817	176487.3196	0.9943844945	107406.7134
4733	0.1546852032	176469.3806	0.994385636	107396.1177
4734	0.154683965	176459.9557	0.9943862357	107392.5239
4735	0.1546667101	176420.556	0.9943887423	107383.9317
4736	0.1546454407	176404.9669	0.9943897339	107371.1711
4737	0.1546451986	176376.7655	0.9943915276	107366.347
4738	0.1546463409	176364.4898	0.9943923082	107360.6199
4739	0.1546041139	176345.4714	0.9943935176	107347.2761
4740	0.1546045401	176331.6169	0.9943943985	107338.9371
4741	0.1545956883	176323.3224	0.9943949258	107334.5063
4742	0.1545963295	176297.9251	0.9943965404	107326.579
4743	0.1545858482	176286.8939	0.9943972416	107322.2116
4744	0.1545817926	176267.8439	0.9943984524	107311.0779
4745	0.1545837859	176248.1173	0.9943997061	107297.3314
4746	0.1545702515	176235.741	0.9944004926	107293.2855
4747	0.1545490646	176215.5314	0.9944017768	107272.9459
4748	0.1545515813	176193.68	0.9944031651	107269.1272
4749	0.1545339458	176181.7347	0.994403924	107264.1993
4750	0.1545133675	176166.1543	0.9944049137	107256.4128
4751	0.1544972063	176156.895	0.9944055018	107252.4545
4752	0.1544862611	176138.2311	0.9944066872	107242.8155
4753	0.1544806827	176111.742	0.9944083695	107231.4083
4754	0.154437819	176098.887	0.9944091857	107221.7781
4755	0.1544256451	176083.8132	0.9944101428	107213.5237
4756	0.1544206281	176063.8111	0.9944114127	107201.2605
4757	0.1544257892	176040.607	0.9944128857	107189.0565
4758	0.1544332811	176019.6142	0.9944142181	107183.1416
4759	0.1544293516	176013.0851	0.9944146325	107180.3423
4760	0.154423432	175998.8214	0.9944155377	107172.5893
4761	0.1543963714	175984.5652	0.9944164424	107158.1862
4762	0.1543862397	175962.2968	0.9944178553	107152.924
4763	0.154384503	175948.7523	0.9944187147	107147.4466
4764	0.1543350433	175933.5173	0.9944196812	107128.7438
4765	0.1543176438	175909.786	0.9944211865	107115.6142
4766	0.1542874974	175894.169	0.994422177	107102.5427
4767	0.1542854408	175889.1076	0.994422498	107101.4445
4768	0.1542911985	175875.6818	0.9944233495	107094.3979
4769	0.1542797107	175849.9374	0.9944249819	107082.8135
4770	0.1542826061	175831.5419	0.9944261483	107076.9772
4771	0.1542792064	175816.3307	0.9944271126	107069.7387
4772	0.1542707742	175793.8496	0.9944285377	107057.0769
4773	0.1542712875	175784.4419	0.994429134	107053.0411
4774	0.1542383772	175769.3229	0.9944300923	107042.4328
4775	0.1542210599	175754.0659	0.9944310592	107035.1326
4776	0.1541666433	175736.8764	0.9944321484	107014.9213
4777	0.154115703	175721.3791	0.9944331304	107001.2651
4778	0.154110596	175703.6659	0.9944342526	106993.7428
4779	0.1540948954	175683.0931	0.9944355559	106983.5868
4780	0.1540916409	175663.7075	0.9944367839	106979.528
4781	0.1540740257	175645.6259	0.9944379291	106969.7596
4782	0.1540593073	175628.386	0.9944390209	106962.4836
4783	0.1540576158	175619.4435	0.9944395872	106958.96
4784	0.1540456425	175589.5092	0.9944414826	106945.9618
4785	0.1540550608	175571.7983	0.9944426038	106940.2923
4786	0.1540513116	175535.4338	0.9944449057	106934.2654
4787	0.1540484965	175532.6167	0.994445084	106932.9831
4788	0.1540437345	175518.6316	0.9944459691	106928.054
4789	0.1540332385	175496.5052	0.9944473693	106921.6143
4790	0.1540124681	175480.8851	0.9944483577	106913.4764
4791	0.1540105317	175465.5575	0.9944493275	106910.2634
4792	0.1539959896	175447.4024	0.9944504761	106904.7789
4793	0.1539942995	175431.3102	0.994451494	106901.8998
4794	0.1539946817	175420.0573	0.9944522058	106898.7541
4795	0.1539888436	175411.0512	0.9944527755	106895.4978
4796	0.1539833564	175400.1958	0.994453462	106889.6744
4797	0.1539597023	175382.106	0.994454606	106883.9838
4798	0.153964707	175360.0477	0.9944560009	106871.9437
4799	0.1539581986	175351.2074	0.9944565598	106868.2318
4800	0.1539572496	175349.8403	0.9944566463	106867.5724
4801	0.153942699	175328.0415	0.9944580244	106855.3128
4802	0.15392911	175316.68	0.9944587427	106849.3899
4803	0.1539114921	175291.8648	0.9944603112	106834.6109
4804	0.153901304	175275.5859	0.9944613401	106830.0081
4805	0.153903478	175262.2074	0.9944621856	106823.4736
4806	0.1538801603	175246.6823	0.9944631666	106817.8732
4807	0.1538656671	175230.3928	0.9944641959	106809.2468
4808	0.1538626804	175227.4575	0.9944643814	106807.9129
4809	0.1538628949	175212.5828	0.9944653212	106804.9252
4810	0.1538615137	175181.1522	0.9944673067	106792.9352
4811	0.1538195623	175165.0603	0.9944683231	106780.5141
4812	0.1538055757	175149.5086	0.9944693053	106772.4287
4813	0.1538080067	175134.9138	0.9944702269	106765.4902
4814	0.1538107992	175110.9514	0.99447174	106755.9247
4815	0.1538109956	175092.8045	0.9944728858	106743.4993
4816	0.1537925343	175068.7836	0.9944744022	106726.0026
4817	0.153794433	175051.7306	0.9944754786	106717.6835
4818	0.1537974564	175043.0108	0.994476029	106713.659
4819	0.1537871687	175022.9146	0.9944772973	106697.9837
4820	0.1537825471	175017.9129	0.9944776129	106696.5902
4821	0.1537471996	175003.303	0.9944785349	106684.3749
4822	0.1537511896	174991.3739	0.9944792876	106680.9413
4823	0.1537477772	174977.3098	0.994480175	106674.8819
4824	0.1537215692	174969.9573	0.9944806388	106665.2968
4825	0.1537147125	174941.422	0.9944824389	106657.2597
4826	0.1537149269	174941.2533	0.9944824496	106657.1063
4827	0.1536944689	174923.4008	0.9944835756	106643.7848
4828	0.1537025014	174899.2646	0.9944850979	106637.6828
4829	0.1536794794	174884.292	0.9944860421	106633.5339
4830	0.1536586709	174870.6341	0.9944869033	106629.2249
4831	0.1536584471	174840.5277	0.9944888014	106619.5669
4832	0.1536605954	174824.3739	0.9944898197	106609.2378
4833	0.1536631888	174810.555	0.9944906908	106606.1369
4834	0.1536612496	174778.5626	0.9944927072	106598.7373
4835	0.153659765	174777.2198	0.9944927918	106598.0488
4836	0.1536571096	174751.5733	0.9944944079	106589.914
4837	0.1536429895	174732.3737	0.9944956176	106582.3436
4838	0.153623865	174711.4739	0.9944969343	106568.8449
4839	0.153622606	174710.4793	0.994496997	106568.2638
4840	0.1536191598	174684.3917	0.9944986402	106559.027
4841	0.1536175778	174676.0209	0.9944991675	106558.5575
4842	0.1536189193	174658.5099	0.9945002703	106551.8461
4843	0.1536140183	174641.2997	0.9945013541	106544.2054
4844	0.1536122581	174638.8301	0.9945015096	106542.7189
4845	0.1536069038	174624.1101	0.9945024365	106533.4381
4846	0.1535865817	174610.5123	0.9945032926	106528.1486
4847	0.1535786206	174589.6696	0.9945046048	106516.1423
4848	0.1535505436	174577.2696	0.9945053854	106506.2086
4849	0.1535447151	174558.8059	0.9945065476	106499.1592
4850	0.1535383478	174547.1957	0.9945072783	106496.1815
4851	0.1535331876	174527.5534	0.9945085145	106487.6754
4852	0.1535413917	174514.1158	0.9945093601	106483.1444
4853	0.1535219348	174499.2702	0.9945102942	106476.0056
4854	0.1535199882	174478.9754	0.994511571	106467.8648
4855	0.1535179573	174476.8849	0.9945117026	106466.9178
4856	0.1535149282	174453.0082	0.9945132046	106457.9441
4857	0.1535065711	174433.3004	0.9945144442	106450.2438
4858	0.1534949606	174409.801	0.9945159221	106436.2105
4859	0.1534998768	174396.2343	0.9945167752	106426.4982
4860	0.1534941413	174377.251	0.9945179689	106420.991
4861	0.1534911046	174370.3058	0.9945184056	106418.5852
4862	0.1534873136	174344.6132	0.9945200208	106412.0273
4863	0.1534831912	174323.1819	0.994521368	106401.4826
4864	0.1534811231	174322.1525	0.9945214327	106400.8218
4865	0.1534818509	174311.8895	0.9945220777	106397.0149
4866	0.1534758009	174288.4362	0.9945235517	106384.7977
4867	0.1534444969	174269.6756	0.9945247307	106372.1811
4868	0.1534471596	174253.2867	0.9945257604	106366.0363
4869	0.1534378936	174226.4411	0.994527447	106350.0835
4870	0.1534398075	174202.3033	0.9945289633	106344.053
4871	0.153422593	174181.0108	0.9945303006	106333.2337
4872	0.153427784	174164.0269	0.9945313673	106325.3871
4873	0.1533973384	174146.415	0.9945324732	106310.034
4874	0.1533958382	174144.054	0.9945326215	106308.7282
4875	0.153348645	174121.7728	0.9945340204	106289.7189
4876	0.153347147	174113.9203	0.9945345134	106286.5223
4877	0.1533355106	174079.5552	0.9945366707	106274.2926
4878	0.1533356179	174055.5157	0.9945381795	106267.938
4879	0.1533313193	174044.7635	0.9945388543	106263.0259
4880	0.1533301717	174035.0911	0.9945394613	106259.0308
4881	0.1533238044	174019.913	0.9945404137	106249.676
4882	0.1533290177	174003.82	0.9945414234	106241.9307
4883	0.1533177801	173989.1037	0.9945423467	106238.2551
4884	0.1532944558	173978.4087	0.9945430176	106228.7686
4885	0.153294213	173977.4944	0.994543075	106228.2706
4886	0.153283265	173964.275	0.9945439042	106216.6186
4887	0.1532826568	173962.9829	0.9945439853	106215.7152
4888	0.1532545219	173935.6759	0.994545698	106203.1413
4889	0.1532521104	173920.0169	0.99454668	106199.3939
4890	0.1532544167	173909.8637	0.9945473167	106197.9414
4891	0.1532354083	173883.6102	0.9945489629	106184.3544
4892	0.1531752567	173867.8333	0.994549952	106171.5494
4893	0.1531734538	173860.0277	0.9945504413	106168.1372
4894	0.1531678381	173832.0938	0.9945521923	106157.9167
4895	0.1531674844	173829.3573	0.9945523639	106156.6183
4896	0.1531546142	173803.6898	0.9945539725	106143.7476
4897	0.1531523059	173788.3683	0.9945549327	106140.0929
4898	0.1531433073	173770.9083	0.9945560267	106132.7702
4899	0.1531473308	173759.3841	0.9945567488	106129.6767
4900	0.153147894	173736.4656	0.9945581846	106123.7724
4901	0.1531454818	173730.9851	0.9945585279	106121.8961
4902	0.1531440042	173729.0079	0.9945586518	106121.0346
4903	0.1531294955	173710.7496	0.9945597954	106114.2508
4904	0.153116193	173701.9373	0.9945603474	106110.6125
4905	0.1531169145	173695.5459	0.9945607477	106108.3758
4906	0.1530928785	173679.0846	0.9945617786	106088.8449
4907	0.1530835417	173666.1041	0.9945625914	106078.6158
4908	0.1530881673	173637.9239	0.9945643559	106065.8753
4909	0.1530771618	173632.0998	0.9945647206	106063.5667
4910	0.1530738694	173628.0252	0.9945649757	106061.8729
4911	0.153075668	173616.9331	0.9945656701	106059.3772
4912	0.1530646787	173594.7495	0.9945670587	106051.5845
4913	0.1530639324	173576.8195	0.9945681809	106046.1314
4914	0.1530556798	173569.9937	0.9945686081	106043.0632
4915	0.1530380965	173559.8673	0.9945692419	106037.8819
4916	0.1530290472	173525.8586	0.9945713699	106025.0043
4917	0.1529900357	173508.2608	0.994572471	106012.6503
4918	0.1529976921	173490.7954	0.9945735636	106005.0782
4919	0.1529980873	173477.5276	0.9945743935	105999.3086
4920	0.1530017907	173470.0471	0.9945748614	105997.6903
4921	0.1529945696	173446.4166	0.9945763394	105987.8719
4922	0.1529766461	173432.6235	0.994577202	105980.2255
4923	0.1529764844	173431.6905	0.9945772603	105979.6954
4924	0.1529759532	173422.8514	0.994577813	105975.3935
4925	0.1529702631	173408.835	0.9945786895	105971.8164
4926	0.1529522882	173393.3738	0.9945796562	105963.054
4927	0.1529441966	173377.1013	0.9945806735	105958.0045
4928	0.1529440835	173366.1802	0.9945813562	105952.6169
4929	0.1529436788	173365.5013	0.9945813986	105952.0595
4930	0.1529368863	173359.0847	0.9945817997	105948.7725
4931	0.1529164381	173348.5312	0.9945824594	105945.4021
4932	0.1529096403	173327.7223	0.99458376	105937.7726
4933	0.1529092082	173312.0443	0.9945847398	105934.6349
4934	0.1528972373	173281.2687	0.9945866628	105923.9475
4935	0.15289585	173279.3649	0.9945867817	105923.1132
4936	0.1528941064	173259.109	0.9945880473	105916.4313
4937	0.1528751169	173245.359	0.9945889062	105909.266
4938	0.1528327994	173228.7613	0.994589943	105889.5753
4939	0.1528311378	173198.9889	0.9945918024	105882.5551
4940	0.1528129993	173179.5492	0.9945930164	105873.8031
4941	0.1527942354	173171.9071	0.9945934936	105869.8986
4942	0.1527908514	173155.1638	0.994594539	105856.342
4943	0.1527732305	173150.2549	0.9945948455	105852.2613
4944	0.1527709272	173133.0478	0.9945959197	105848.4813
4945	0.1527691445	173125.0547	0.9945964187	105844.3938
4946	0.1527693669	173107.2028	0.994597533	105833.8268
4947	0.1527551774	173087.5976	0.9945987567	105825.3213
4948	0.152745398	173063.9135	0.9946002347	105817.3508
4949	0.1527470005	173039.0847	0.994601784	105807.7695
4950	0.152728351	173035.8408	0.9946019864	105806.1704
4951	0.1527197044	173014.2681	0.9946033322	105793.3627
4952	0.1527143657	173005.6447	0.9946038702	105791.8042
4953	0.1527052227	172985.2565	0.9946051419	105778.116
4954	0.1527002264	172979.2519	0.9946055165	105774.2448
4955	0.1527023795	172973.2794	0.994605889	105773.0488
